title,employer,location,city,state,salary_min,salary_max,source,url,posted_date,status
DESK CLERK NF-02 RPT (LOCAL COMMUTING AREA ONLY),U.S. Marine Corps,"Iwakuni, Japan","Iwakuni, Japan",,17.0,17.0,usajobs,https://www.usajobs.gov:443/job/854832700,2026-01-19T18:36:22.8230,active
DESK CLERK LEADER NF-02 RFT (LOCAL COMMUTING AREA ONLY.),U.S. Marine Corps,"Iwakuni, Japan","Iwakuni, Japan",,18.0,18.25,usajobs,https://www.usajobs.gov:443/job/854832800,2026-01-19T18:36:36.6600,active
PERSONAL AND PROFESSIONAL DEVELOPMENT PROGRAM ADVISOR (TRANSITION ASSISTANCE) NF-04 RFT (LCA ONLY),U.S. Marine Corps,"Iwakuni, Japan","Iwakuni, Japan",,25.26,27.55,usajobs,https://www.usajobs.gov:443/job/854833200,2026-01-19T00:00:00.0000,active
Contingency Quarters Guest Services Representative(MSAB),Air Combat Command,"Jordan, Jordan","Jordan, Jordan",,18.51,18.51,usajobs,https://www.usajobs.gov:443/job/854097200,2026-01-09T15:19:50.7370,active
PNEUDRAULIC SYSTEMS MECHANIC,Air Force Materiel Command,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,64947.0,75758.0,usajobs,https://www.usajobs.gov:443/job/854396700,2026-01-15T00:00:00.0000,active
General Engineer,Defense Logistics Agency,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,90925.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854789500,2026-01-16T13:17:59.0070,active
Practical Nurse,Military Treatment Facilities under DHA,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,37937.0,48377.0,usajobs,https://www.usajobs.gov:443/job/854256300,2026-01-13T00:00:00.0000,active
Lead Sales Clerk,Pacific Air Forces,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,16.75,17.0,usajobs,https://www.usajobs.gov:443/job/853609500,2026-01-06T00:00:00.0000,active
CIVIL ENGINEER,Pacific Air Forces,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,79012.0,101953.0,usajobs,https://www.usajobs.gov:443/job/854312100,2026-01-14T00:00:00.0000,active
SUPERVISORY GENERAL ENGINEER,Pacific Air Forces,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,107446.0,139684.0,usajobs,https://www.usajobs.gov:443/job/854366800,2026-01-13T14:35:43.6930,active
Recreation Aid,Pacific Air Forces,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,15.0,15.0,usajobs,https://www.usajobs.gov:443/job/854563300,2026-01-15T00:00:00.0000,active
PHYSICAL SECURITY SPECIALIST,Pacific Air Forces,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,63795.0,82938.0,usajobs,https://www.usajobs.gov:443/job/854666100,2026-01-15T14:12:47.9670,active
MECHANICAL ENGINEER,Pacific Air Forces,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,79012.0,101953.0,usajobs,https://www.usajobs.gov:443/job/854697700,2026-01-15T15:57:51.8670,active
Recreation Assistant,Pacific Air Forces,"Kadena Air Base Okinawa, Japan","Kadena Air Base Okinawa, Japan",,16.55,16.55,usajobs,https://www.usajobs.gov:443/job/854833700,2026-01-20T00:00:00.0000,active
Accounting Technician,Defense Commissary Agency,"Kaiserslautern, Germany","Kaiserslautern, Germany",,42679.0,55486.0,usajobs,https://www.usajobs.gov:443/job/853514000,2026-01-06T00:00:00.0000,active
Financial Technician,Defense Commissary Agency,"Kaiserslautern, Germany","Kaiserslautern, Germany",,42679.0,55486.0,usajobs,https://www.usajobs.gov:443/job/853514300,2026-01-06T00:00:00.0000,active
Chemist,Defense Logistics Agency,"Kaiserslautern, Germany","Kaiserslautern, Germany",,76463.0,99404.0,usajobs,https://www.usajobs.gov:443/job/854011100,2026-01-09T00:00:00.0000,active
Human Resources Specialist (Military),Immediate Office of the Commander-in-Chief of the U.S. Army,"Kaiserslautern, Germany","Kaiserslautern, Germany",,63795.0,82938.0,usajobs,https://www.usajobs.gov:443/job/854536100,2026-01-17T00:00:00.0000,active
Child and Youth Program Assistant CY-01/02,United States Army Installation Management Command,"Kaiserslautern, Germany","Kaiserslautern, Germany",,18.52,21.7,usajobs,https://www.usajobs.gov:443/job/853984200,2026-01-08T16:06:14.2970,active
Food and Beverage Attendant NA-03,United States Army Installation Management Command,"Kaiserslautern, Germany","Kaiserslautern, Germany",,18.44,21.52,usajobs,https://www.usajobs.gov:443/job/854837100,2026-01-20T07:15:05.3670,active
Visual Information Specialist,"U.S. Air Forces, Europe","Lakenheath, United Kingdom","Lakenheath, United Kingdom",,17.62,17.62,usajobs,https://www.usajobs.gov:443/job/853610900,2026-01-06T05:13:10.9630,active
Custodial Worker (Janitor),"U.S. Air Forces, Europe","Lakenheath, United Kingdom","Lakenheath, United Kingdom",,17.6,17.6,usajobs,https://www.usajobs.gov:443/job/854007700,2026-01-09T07:19:00.5400,active
Custodial Worker (Housekeeper),"U.S. Air Forces, Europe","Lakenheath, United Kingdom","Lakenheath, United Kingdom",,16.77,16.77,usajobs,https://www.usajobs.gov:443/job/854008800,2026-01-09T07:33:19.3200,active
Recreation Assistant,"U.S. Air Forces, Europe","Lakenheath, United Kingdom","Lakenheath, United Kingdom",,16.0,16.0,usajobs,https://www.usajobs.gov:443/job/854018900,2026-01-09T09:00:09.4270,active
Waiter,"U.S. Air Forces, Europe","Lakenheath, United Kingdom","Lakenheath, United Kingdom",,18.44,18.44,usajobs,https://www.usajobs.gov:443/job/854027600,2026-01-09T09:49:46.2130,active
Food Service Worker,"U.S. Air Forces, Europe","Lakenheath, United Kingdom","Lakenheath, United Kingdom",,17.6,17.6,usajobs,https://www.usajobs.gov:443/job/854037100,2026-01-09T10:36:40.1130,active
TRAINING AND CURRICULUM SPECIALIST,"U.S. Air Forces, Europe","Lakenheath, United Kingdom","Lakenheath, United Kingdom",,52205.0,67865.0,usajobs,https://www.usajobs.gov:443/job/854291400,2026-01-13T10:00:54.9470,active
Club Operations Assistant,"U.S. Air Forces, Europe","Lakenheath, United Kingdom","Lakenheath, United Kingdom",,16.94,16.94,usajobs,https://www.usajobs.gov:443/job/854443300,2026-01-14T09:29:38.0770,active
Practical Nurse,Military Treatment Facilities under DHA,"Landstuhl, Germany","Landstuhl, Germany",,37562.0,47894.0,usajobs,https://www.usajobs.gov:443/job/853111700,2025-12-23T00:00:00.0000,active
Advanced Practice Nurse (Acute Care Nurse Practitioner),Military Treatment Facilities under DHA,"Landstuhl, Germany","Landstuhl, Germany",,76463.0,99404.0,usajobs,https://www.usajobs.gov:443/job/854012600,2026-01-12T00:00:00.0000,active
Practical Nurse (Family Medicine),Military Treatment Facilities under DHA,"Landstuhl, Germany","Landstuhl, Germany",,37937.0,48377.0,usajobs,https://www.usajobs.gov:443/job/854257400,2026-01-14T00:00:00.0000,active
Medical Instrument Technician (Cardiovascular),Military Treatment Facilities under DHA,"Landstuhl, Germany","Landstuhl, Germany",,47738.0,62057.0,usajobs,https://www.usajobs.gov:443/job/854258800,2026-01-14T00:00:00.0000,active
Physician (Radiology-Interventionalist),Military Treatment Facilities under DHA,"Landstuhl, Germany","Landstuhl, Germany",,200000.0,400000.0,usajobs,https://www.usajobs.gov:443/job/854278400,2026-01-14T00:00:00.0000,active
Health Systems Specialist,Military Treatment Facilities under DHA,"Landstuhl, Germany","Landstuhl, Germany",,76463.0,99404.0,usajobs,https://www.usajobs.gov:443/job/854538500,2026-01-16T00:00:00.0000,active
Food and Beverage Attendant NA-03,United States Army Installation Management Command,"Landstuhl, Germany","Landstuhl, Germany",,18.44,21.52,usajobs,https://www.usajobs.gov:443/job/854005700,2026-01-09T06:33:45.8130,active
SUPERVISORY TRAFFIC MANAGEMENT SPECIALIST,U.S. Army Military Surface Deployment and Distribution Command,"Manama, Bahrain","Manama, Bahrain",,90925.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854570100,2026-01-15T07:19:21.0100,active
Visual Information Specialist,"U.S. Air Forces, Europe","Mildenhall, United Kingdom","Mildenhall, United Kingdom",,17.33,19.33,usajobs,https://www.usajobs.gov:443/job/853322700,2025-12-30T10:44:16.7600,active
Commercial Sponsorship Coordinator,"U.S. Air Forces, Europe","Mildenhall, United Kingdom","Mildenhall, United Kingdom",,18.0,20.0,usajobs,https://www.usajobs.gov:443/job/853896800,2026-01-08T10:22:15.1230,active
Food Service Worker,"U.S. Air Forces, Europe","Mildenhall, United Kingdom","Mildenhall, United Kingdom",,18.44,21.52,usajobs,https://www.usajobs.gov:443/job/854007500,2026-01-09T07:15:26.4800,active
EDUCATIONAL TECHNICIAN (CHILD DEVELOPMENT),"U.S. Air Forces, Europe","Mildenhall, United Kingdom","Mildenhall, United Kingdom",,43106.0,56039.0,usajobs,https://www.usajobs.gov:443/job/854291000,2026-01-13T09:59:48.7130,active
SUPERVISORY RECREATION SPECIALIST (YOUTH ACTIVITIES),"U.S. Air Forces, Europe","Mildenhall, United Kingdom","Mildenhall, United Kingdom",,52727.0,68549.0,usajobs,https://www.usajobs.gov:443/job/854462500,2026-01-14T10:49:57.2200,active
Clinical Psychologist (Behavioral Health Consultant),Military Treatment Facilities under DHA,"Misawa AFB, Japan","Misawa AFB, Japan",,90925.0,118204.0,usajobs,https://www.usajobs.gov:443/job/853861000,2026-01-08T00:00:00.0000,active
CHILD AND YOUTH PROGRAM ASSISTANT (ENTRY LEVEL),Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,18.51,18.51,usajobs,https://www.usajobs.gov:443/job/853463700,2026-01-01T00:00:00.0000,active
Food Service Worker Barista (Flyers),Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,17.6,17.6,usajobs,https://www.usajobs.gov:443/job/853463800,2026-01-01T00:00:00.0000,active
Recreation Aid (Lifeguard and Swim Instructor),Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,16.0,17.5,usajobs,https://www.usajobs.gov:443/job/854001400,2026-01-08T00:00:00.0000,active
Recreation Assistant (ODR),Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,15.25,16.0,usajobs,https://www.usajobs.gov:443/job/854001800,2026-01-08T00:00:00.0000,active
SUPERVISORY HUMAN RESOURCES SPECIALIST,Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,90925.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854216600,2026-01-13T00:00:00.0000,active
HUMAN RESOURCES OFFICER,Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,63795.0,82938.0,usajobs,https://www.usajobs.gov:443/job/854341100,2026-01-13T13:08:47.4270,active
HOUSING MANAGEMENT ASSISTANT,Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,42679.0,55486.0,usajobs,https://www.usajobs.gov:443/job/854434300,2026-01-14T08:45:24.2900,active
FINANCIAL SYSTEMS ADMINISTRATOR,Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,63795.0,82938.0,usajobs,https://www.usajobs.gov:443/job/854543300,2026-01-15T00:00:00.0000,active
TRAINING SPECIALIST,Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,52727.0,68549.0,usajobs,https://www.usajobs.gov:443/job/854605500,2026-01-15T10:35:52.9170,active
ACCOUNTANT,Pacific Air Forces,"Misawa AFB, Japan","Misawa AFB, Japan",,63795.0,82938.0,usajobs,https://www.usajobs.gov:443/job/854808900,2026-01-16T15:02:07.3930,active
Diplomatic Security Foreign Service Special Agent (SA) (FP-2501),Department of State - Agency Wide,"Montevideo, Uruguay","Montevideo, Uruguay",,61382.0,98460.0,usajobs,https://www.usajobs.gov:443/job/853395100,2026-01-01T00:00:00.0000,active
Child and Youth Program Leader - Retention Bonuses,"Commander, Navy Installations","Naples, Italy","Naples, Italy",,22.06,22.95,usajobs,https://www.usajobs.gov:443/job/853736100,2026-01-07T04:10:06.8030,active
Bowling Center Manager,"Commander, Navy Installations","Naples, Italy","Naples, Italy",,47265.0,61449.0,usajobs,https://www.usajobs.gov:443/job/854004300,2026-01-09T00:00:00.0000,active
Child and Youth Program Operations Clerk - Support Site CDC,"Commander, Navy Installations","Naples, Italy","Naples, Italy",,17.65,21.56,usajobs,https://www.usajobs.gov:443/job/854624000,2026-01-20T00:00:00.0000,active
Food & Beverage Program Manager,"Commander, Navy Installations Command","Naples, Italy","Naples, Italy",,43106.0,56039.0,usajobs,https://www.usajobs.gov:443/job/854830800,2026-01-19T03:48:10.2330,active
Safety and Occupational Health Manager,"U.S. Army, Pacific","Okinawa Island, Japan","Okinawa Island, Japan",,76463.0,99404.0,usajobs,https://www.usajobs.gov:443/job/854560500,2026-01-14T00:00:00.0000,active
Recreation Assistant (Lifeguard) NF-02,United States Army Installation Management Command,"Okinawa Island, Japan","Okinawa Island, Japan",,17.0,17.5,usajobs,https://www.usajobs.gov:443/job/853610000,2026-01-06T00:00:00.0000,active
Recreation Assistant (Lead Lifeguard) NF-02,United States Army Installation Management Command,"Okinawa Island, Japan","Okinawa Island, Japan",,18.0,18.5,usajobs,https://www.usajobs.gov:443/job/853735700,2026-01-07T03:19:17.9500,active
Educational Aide (Sped Assessor),Department of Defense Education Activity,"Osan, South Korea","Osan, South Korea",,17.82,22.29,usajobs,https://www.usajobs.gov:443/job/854474000,2026-01-15T00:00:00.0000,active
SUPERVISORY COMMUNITY SERVICES SPECIALIST,Pacific Air Forces,"Osan, South Korea","Osan, South Korea",,90025.0,117034.0,usajobs,https://www.usajobs.gov:443/job/854270900,2026-01-13T08:31:41.0370,active
INFORMATION SECURITY SPECIALIST,Pacific Air Forces,"Osan, South Korea","Osan, South Korea",,63795.0,82938.0,usajobs,https://www.usajobs.gov:443/job/854592800,2026-01-15T09:39:36.2000,active
CHILD AND YOUTH PROGRAM ASSISTANT,Pacific Air Forces,"Osan, South Korea","Osan, South Korea",,18.7,23.18,usajobs,https://www.usajobs.gov:443/job/854833500,2026-01-18T00:00:00.0000,active
Contract Administrator,Defense Contract Management Agency,"Ottawa, Canada","Ottawa, Canada",,76463.0,99404.0,usajobs,https://www.usajobs.gov:443/job/854376500,2026-01-13T15:10:33.7130,active
Child and Youth Program Assistant CY 01/02,United States Army Installation Management Command,"PYONG TAEK, South Korea","PYONG TAEK, South Korea",,18.51,21.7,usajobs,https://www.usajobs.gov:443/job/853601700,2026-01-05T00:00:00.0000,active
Recreation Assistant (Sports Official) NF-02,United States Army Installation Management Command,"PYONG TAEK, South Korea","PYONG TAEK, South Korea",,15.71,18.86,usajobs,https://www.usajobs.gov:443/job/853602400,2026-01-05T17:10:48.5200,active
Automotive Mechanic Helper NA-05,United States Army Installation Management Command,"PYONG TAEK, South Korea","PYONG TAEK, South Korea",,20.11,23.46,usajobs,https://www.usajobs.gov:443/job/853610300,2026-01-06T00:00:00.0000,active
CYS Specialist (School Liaison Services) NF-04,United States Army Installation Management Command,"PYONG TAEK, South Korea","PYONG TAEK, South Korea",,51332.0,66734.0,usajobs,https://www.usajobs.gov:443/job/853734900,2026-01-07T00:00:00.0000,active
Chief Financial Management NF-04,United States Army Installation Management Command,"PYONG TAEK, South Korea","PYONG TAEK, South Korea",,74441.0,103275.0,usajobs,https://www.usajobs.gov:443/job/854722800,2026-01-16T00:00:00.0000,active
Recreation Aid (Lifeguard),United States Army Installation Management Command,"PYONG TAEK, South Korea","PYONG TAEK, South Korea",,15.0,15.75,usajobs,https://www.usajobs.gov:443/job/854834700,2026-01-20T03:34:13.0070,active
Safety & Occupational Health Manager,U.S. Army V Corps,"Poznan, Poland","Poznan, Poland",,90925.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854257600,2026-01-16T00:00:00.0000,active
INFORMATION TECHNOLOGY SPECIALIST (NETWORK SERVICES),Air Combat Command,"Ramstein, Germany","Ramstein, Germany",,84109.0,109344.0,usajobs,https://www.usajobs.gov:443/job/854823200,2026-01-16T16:55:01.1130,active
SECURITY SPECIALIST,Air Force Materiel Command,"Ramstein, Germany","Ramstein, Germany",,76463.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854525500,2026-01-16T00:00:00.0000,active
FINANCIAL ADMINISTRATION ANALYST,Air Force Materiel Command,"Ramstein, Germany","Ramstein, Germany",,76463.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854685200,2026-01-20T00:00:00.0000,active
Assistant Principal (Special Education),Department of Defense Education Activity,"Ramstein, Germany","Ramstein, Germany",,98865.0,129210.0,usajobs,https://www.usajobs.gov:443/job/854324400,2026-01-16T00:00:00.0000,active
IT SPECIALIST (OS),Department of the Air Force - Agency Wide,"Ramstein, Germany","Ramstein, Germany",,117753.0,153082.0,usajobs,https://www.usajobs.gov:443/job/854812000,2026-01-20T00:00:00.0000,active
Maintenance Worker (MVO),"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,21.79,25.42,usajobs,https://www.usajobs.gov:443/job/853291300,2025-12-30T05:05:44.9100,active
Waiter - Romano's Macaroni Grill,"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,17.6,20.54,usajobs,https://www.usajobs.gov:443/job/853513300,2026-01-05T03:45:42.3730,active
Custodial Worker (Janitor),"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,17.6,20.54,usajobs,https://www.usajobs.gov:443/job/853615200,2026-01-06T07:54:33.8200,active
Food Service Worker - Chili's Bar & Grill,"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,17.6,20.54,usajobs,https://www.usajobs.gov:443/job/854008200,2026-01-09T07:28:41.0430,active
"Food Service Worker (Barista), E-Street Cafe","U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,17.6,20.54,usajobs,https://www.usajobs.gov:443/job/854009500,2026-01-09T07:37:26.5000,active
SUPERVISORY DIRECTOR OF STAFF,"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,107446.0,139684.0,usajobs,https://www.usajobs.gov:443/job/854220000,2026-01-13T00:00:00.0000,active
CHILD DEVELOPMENT PROGRAM CLERK (OA),"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,37937.0,48377.0,usajobs,https://www.usajobs.gov:443/job/854337500,2026-01-14T00:00:00.0000,active
SUPERVISORY SECURITY SPECIALIST,"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,90025.0,117034.0,usajobs,https://www.usajobs.gov:443/job/854398400,2026-01-13T16:43:11.1970,active
PROGRAM ANALYST,"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,90925.0,118204.0,usajobs,https://www.usajobs.gov:443/job/854524700,2026-01-14T14:58:54.7930,active
EDUCATIONAL TECHNICIAN (CHILD DEVELOPMENT),"U.S. Air Forces, Europe","Ramstein, Germany","Ramstein, Germany",,37562.0,47894.0,usajobs,https://www.usajobs.gov:443/job/854619800,2026-01-15T11:30:34.6700,active
